ein,name,city,zip,county,county_state,lat,lon,ruling_year,ntee,ntee_major,ntee_major_name,subsector,subsector_name,ntee_code_definition,subsection_code,foundation_code,revenue,income,assets,state
82-4045095,Bears And Blankets Northwest,Hayden,83835,Kootenai County,"Kootenai County, ID",47.8151107851866,-116.721833782417,2018.0,P30,P,Human Services,HMS,Human Services,"Children's, Youth Services",3,16,0.0,0.0,0.0,ID
82-4468207,1 Starfish,Viola,83872,Latah County,"Latah County, ID",46.8882437476489,-116.969864731058,2018.0,Q33,Q,International Affairs,IFA,International,International Relief,3,16,0.0,0.0,0.0,ID
82-4818956,Running Shoes 4 Kids,Athol,83801,Kootenai County,"Kootenai County, ID",47.9223358923479,-116.775746580905,2018.0,W99,W,Public & Societal Benefit,PSB,Public & Societal Benefit,"Public, Society Benefit N.E.C.",3,15,0.0,0.0,0.0,ID
82-4824759,Lake Pend Oreille Anglers Club,Bayview,83803,Kootenai County,"Kootenai County, ID",47.982447,-116.5440915,2018.0,N61,N,Recreation & Sports,HMS,Human Services,"Fishing, Hunting",3,16,0.0,0.0,0.0,ID
82-4826008,Kcyp,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,2018.0,T50,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,"Philanthropy, Charity, Voluntarism Promotion",3,16,0.0,0.0,0.0,ID
82-4972896,Covenant Fellowship,Coeur D Alene,83814,Kootenai County,"Kootenai County, ID",47.686428,-116.779193975965,2019.0,X20,X,Religion-Related,REL,Religion,Christianity,3,10,0.0,0.0,0.0,ID
82-5020956,Amun Ministries International,Rathdrum,83858,Kootenai County,"Kootenai County, ID",47.7863305334697,-116.99353364141,2020.0,Q30,Q,International Affairs,IFA,International,International Development,3,16,32929.0,66176.0,28689.0,ID
82-5148244,Spudhill Seniors,Deary,83823,Latah County,"Latah County, ID",46.79505,-116.5521105,2019.0,T50,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,"Philanthropy, Charity, Voluntarism Promotion",3,15,0.0,0.0,0.0,ID
82-5481252,Lake City Boys Lacrosse,Hayden,83835,Kootenai County,"Kootenai County, ID",47.775114,-116.7681915,2019.0,N99,N,Recreation & Sports,HMS,Human Services,Recreation& Sports N.E.C.,3,16,0.0,0.0,0.0,ID
82-6000945,Regents Of The University Of Idaho,Moscow,83844,Latah County,"Latah County, ID",46.7271078459806,-117.023355383547,2013.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,15,,,,ID
82-6005355,American Legion,Coeur D Alene,83814,Kootenai County,"Kootenai County, ID",47.6976190233135,-116.775622527093,1945.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,19,0,0.0,0.0,0.0,ID
82-6005610,Pi Sigma Rho,Moscow,83843,Latah County,"Latah County, ID",46.730574,-116.9923185,1934.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,2,0,503895.0,503895.0,1099144.0,ID
82-6005708,Knights Templar Of The United States Of America,Coeur D Alene,83815,Kootenai County,"Kootenai County, ID",47.7398018956661,-116.845996599227,1964.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,10,0,0.0,0.0,0.0,ID
82-6005762,Genesee Valley Lutheran Church,Genesee,83832,Latah County,"Latah County, ID",46.560798,-116.863641,1988.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,ID
82-6006699,American Legion,Moscow,83843,Latah County,"Latah County, ID",46.730574,-116.9923185,1946.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,19,0,0.0,0.0,0.0,ID
82-6008037,Epsilon Kappa Of Theta Chi,Post Falls,83854,Kootenai County,"Kootenai County, ID",47.7052152103986,-116.925791422009,1965.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,7,0,97138.0,97138.0,396090.0,ID
82-6008135,Vandal Boosters,Moscow,83843,Latah County,"Latah County, ID",46.730574,-116.9923185,1949.0,INVALID,I,Crime & Legal-Related,UNU,Unclassified,UNDEFINED,3,15,2005282.0,2005282.0,166402.0,ID
82-6008137,Veterans Of Foreign Wars Of The United States Dept Of Idaho,Moscow,83843,Latah County,"Latah County, ID",46.731821280599,-116.992688021265,1960.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,0.0,0.0,0.0,ID
82-6008166,American Federation Of Labor & Congress Of Industrial Orgs,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,1956.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,5,0,0.0,0.0,0.0,ID
82-6008171,Genesee Community Firemen,Genesee,83832,Latah County,"Latah County, ID",46.560798,-116.863641,1953.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,79840.0,96941.0,311313.0,ID
82-6008222,American Association Of University Women,Coeur D Alene,83815,Kootenai County,"Kootenai County, ID",47.7104449961335,-116.814746823619,2010.0,B82,B,Education,EDU,Education,"Scholarships, Student Financial Aid Services, Awards",4,0,0.0,0.0,0.0,ID
82-6008297,International Association Of Lions Clubs,Moscow,83843,Latah County,"Latah County, ID",46.730574,-116.9923185,1940.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,0.0,0.0,0.0,ID
82-6008339,American Legion,Potlatch,83855,Latah County,"Latah County, ID",46.941246,-116.916489,1946.0,W30,W,Public & Societal Benefit,PSB,Public & Societal Benefit,"Military, Veterans' Organizations",19,0,0.0,0.0,0.0,ID
82-6008390,Phi Upsilon Omicron,Moscow,83844,Latah County,"Latah County, ID",46.7271078459806,-117.023355383547,1947.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,16,0.0,0.0,0.0,ID
82-6008393,Veterans Of Foreign Wars Of The United States Dept Of Idaho,Spirit Lake,83869,Kootenai County,"Kootenai County, ID",47.979288,-116.84682,1960.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,0.0,0.0,0.0,ID
82-6008955,Coeur Dalene Association Of Realtors,Coeur D Alene,83815,Kootenai County,"Kootenai County, ID",47.7072585337582,-116.793815311963,1948.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,6,0,845195.0,845195.0,3449762.0,ID
82-6008957,Viking Booster Club,Coeur D Alene,83815,Kootenai County,"Kootenai County, ID",47.7211528293035,-116.776069600063,2004.0,B11,B,Education,EDU,Education,Single Organization Support,3,16,177683.0,249603.0,137866.0,ID
82-6009041,Veterans Of Foreign Wars Of The United States Dept Of Idaho,Coeur D Alene,83814,Kootenai County,"Kootenai County, ID",47.6762548359686,-116.781038803191,1944.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,0.0,0.0,0.0,ID
82-6009544,Gamma Phi Beta Sorority,Troy,83871,Latah County,"Latah County, ID",46.7567471182697,-116.632946247706,1959.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,7,0,79970.0,79970.0,62834.0,ID
82-6009732,Central Idaho 4-H Club Camp,Shoshone,83352,Lincoln County,"Lincoln County, WA",42.978528,-114.4189305,1965.0,O52,O,Youth Development,HMS,Human Services,Youth Development - Agricultural,3,16,88167.0,88167.0,221756.0,ID
82-6009871,International Association Of Fire Fighters,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,1966.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,5,0,225947.0,225947.0,327623.0,ID
82-6010309,Pi Omega Alumnae,Moscow,83843,Latah County,"Latah County, ID",46.731042,-117.012429,2004.0,B84,B,Education,EDU,Education,Alumni Associations,7,0,548631.0,548631.0,406007.0,ID
82-6010403,International Association Of Lions Clubs,Rathdrum,83858,Kootenai County,"Kootenai County, ID",47.787903,-116.90838,1966.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,0.0,0.0,0.0,ID
82-6010921,Palouse-Clearwater Search And Rescue Unit,Moscow,83843,Latah County,"Latah County, ID",46.730574,-116.9923185,1966.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,16,0.0,0.0,0.0,ID
82-6011108,Stoneridge Pines Association,Harrison,83833,Kootenai County,"Kootenai County, ID",47.5917424198746,-116.784329334151,1966.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,12,0,0.0,0.0,0.0,ID
82-6011284,Kiwanis Club Of Post Falls,Post Falls,83877,Kootenai County,"Kootenai County, ID",47.709648,-116.91585,2020.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,0.0,0.0,0.0,ID
82-6011466,Post Falls Lions Club,Post Falls,83877,Kootenai County,"Kootenai County, ID",47.7098,-116.91579,1940.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,0.0,0.0,0.0,ID
82-6011490,Salon National Laboutique Des Huit Chapeaux Et Quarante Femmes,Coeur D Alene,83814,Kootenai County,"Kootenai County, ID",47.6438818418543,-116.654149466357,1972.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,0.0,0.0,0.0,ID
82-6011907,Deary Community Bible Church,Deary,83823,Latah County,"Latah County, ID",46.79505,-116.5521105,1967.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,ID
82-6012104,Delta Kappa Gamma Society,Richfield,83349,Lincoln County,"Lincoln County, WA",43.0402394954984,-114.178824,1965.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,6,0,0.0,0.0,0.0,ID
82-6012711,Veterans Of Foreign Wars Of The United States Dept Of Idaho,Kendrick,83537,Latah County,"Latah County, ID",46.6156504318771,-116.6473772602,1967.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,0.0,0.0,0.0,ID
82-6012780,River Church,Post Falls,83854,Kootenai County,"Kootenai County, ID",47.726846501875,-116.922321,1964.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,ID
82-6012823,Idaho Collectors Association,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,2014.0,S41,S,Community Improvement,PSB,Public & Societal Benefit,Chambers of Commerce & Business Leagues,6,0,0.0,0.0,0.0,ID
82-6013573,National Association Of Letter Carriers,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,1944.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,5,0,0.0,0.0,0.0,ID
82-6024003,Gamma Phi Beta Sorority,Moscow,83843,Latah County,"Latah County, ID",46.7242064332334,-116.98699583819,1940.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,7,0,0.0,0.0,0.0,ID
82-6024332,Rotary International,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,1966.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,192716.0,192716.0,68510.0,ID
82-6024346,Sigma Nu Fraternity,Moscow,83843,Latah County,"Latah County, ID",46.7325285070978,-116.976286314877,1967.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,7,0,323306.0,323306.0,12343.0,ID
82-6024348,Soroptimist International Of The Americas,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,2002.0,I70,I,Crime & Legal-Related,HMS,Human Services,Protection Against Abuse,3,16,0.0,0.0,0.0,ID
82-6027018,Coeur Dalene Bible Church,Coeur D Alene,83815,Kootenai County,"Kootenai County, ID",47.720016,-116.776013993682,1964.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,ID
82-6038448,Emmanuel Baptist Church Of Coeur D Alene,Coeur D Alene,83815,Kootenai County,"Kootenai County, ID",47.704779,-116.765048478273,1964.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,ID
82-6041547,House Of Faith,Coeur D Alene,83814,Kootenai County,"Kootenai County, ID",47.6846136566738,-116.782217891251,1970.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,ID
82-6042526,The Volunteer Fire Department Of Moscow Idaho,Moscow,83843,Latah County,"Latah County, ID",46.7298057310578,-117.00140007372,2011.0,M24,M,Public Safety & Disaster Relief,HMS,Human Services,Fire Prevention,3,15,861591.0,861591.0,3960929.0,ID
82-6061057,Coeur D Alene Athletic Round Table Charitable,Coeur D Alene,83814,Kootenai County,"Kootenai County, ID",47.6947964863231,-116.804058518236,1986.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,4,,58334.0,406941.0,ID
82-6077635,Meyer Family Foundation,Hayden Lake,83835,Kootenai County,"Kootenai County, ID",47.7716493759602,-116.721146261268,2003.0,T20,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Private Grantmaking Foundations,3,4,,36204.0,15699.0,ID
83-0330737,Kootenai Youth Recreation Organization,Post Falls,83877,Kootenai County,"Kootenai County, ID",47.709648,-116.91585,2001.0,N30,N,Recreation & Sports,HMS,Human Services,Physical Fitness and Community Recreational Facilities,3,16,677724.0,677724.0,5471418.0,ID
83-0337230,The Kings High Way Ministries,Coeur D Alene,83814,Kootenai County,"Kootenai County, ID",47.7007915057128,-116.772687,2004.0,X20,X,Religion-Related,REL,Religion,Christianity,3,16,122392.0,135305.0,38458.0,ID
83-0344926,Good Samaritan Rehabilitation,Coeur D Alene,83814,Kootenai County,"Kootenai County, ID",47.7007915057128,-116.772687,2004.0,F22,F,Mental Health & Crisis Intervention,HEL,Health,"Alcohol, Drug Abuse, Treatment Only",3,15,1011497.0,1011497.0,1352533.0,ID
83-0391799,North Idaho Fair And Rodeo Foundation,Hayden,83835,Kootenai County,"Kootenai County, ID",47.767077,-116.8020315,2005.0,T30,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Public Foundations,3,15,766019.0,801011.0,1245088.0,ID
83-0440031,New Beginnings Baptist Church,Rathdrum,83858,Kootenai County,"Kootenai County, ID",47.825172,-116.8581015,1964.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,ID
83-0607874,Friends Of Cda Public Golf Club Foundation,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,2019.0,N6A,N,Recreation & Sports,HMS,Human Services,Golf,3,17,31022.0,42789.0,61288.0,ID
83-0682652,Silver Angels For The Elderly,Rathdrum,83858,Kootenai County,"Kootenai County, ID",47.826963,-116.8683615,2018.0,P20,P,Human Services,HMS,Human Services,Human Service Organizations,3,16,0.0,0.0,0.0,ID
83-0710108,Into The Open Door,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,2018.0,X99,X,Religion-Related,REL,Religion,Religion Related N.E.C.,3,16,104749.0,104749.0,358748.0,ID
83-0808633,Augustana Lutheran Church,Moscow,83843,Latah County,"Latah County, ID",46.730574,-116.9923185,1941.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,ID
83-0917214,Coeur D Alene Lions Sight & Hearing Foundation,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,2018.0,P12,P,Human Services,HMS,Human Services,Fund Raising and Fund Distribution,3,16,0.0,0.0,0.0,ID
83-0936926,Timberlake Junior Tackle Football,Spirit Lake,83869,Kootenai County,"Kootenai County, ID",47.974753680776,-116.838369386234,2018.0,N65,N,Recreation & Sports,HMS,Human Services,Football,3,16,0.0,0.0,0.0,ID
83-1050759,Civic Engagement Alliance,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,2020.0,S01,S,Community Improvement,PSB,Public & Societal Benefit,Alliance/Advocacy,3,15,0.0,0.0,0.0,ID
83-1065422,Reimagining Charity,Coeur D Alene,83815,Kootenai County,"Kootenai County, ID",47.7120531165676,-116.808198232529,2018.0,X01,X,Religion-Related,REL,Religion,Alliance/Advocacy,3,16,181806.0,181806.0,375287.0,ID
83-1144979,K-Club Fastpitch,Coeur D Alene,83814,Kootenai County,"Kootenai County, ID",47.6314652173522,-116.805152392059,2019.0,N70,N,Recreation & Sports,HMS,Human Services,Amateur Sports Competitions,3,16,0.0,0.0,0.0,ID
83-1355491,Idaho German Shepherd Rescue,Moscow,83843,Latah County,"Latah County, ID",46.7557233452308,-116.914521771308,2018.0,D20,D,Animal-Related,ENV,Environment & Animals,Animal Protection and Welfare,3,15,0.0,0.0,0.0,ID
83-1386761,Post Falls Junior Tackle & Cheer,Post Falls,83854,Kootenai County,"Kootenai County, ID",47.7106165131573,-116.913498228836,2021.0,N99,N,Recreation & Sports,HMS,Human Services,Recreation& Sports N.E.C.,3,16,147122.0,149656.0,149382.0,ID
83-1450978,24 7 Reset,Hayden,83835,Kootenai County,"Kootenai County, ID",47.775114,-116.7681915,2019.0,F20,F,Mental Health & Crisis Intervention,HEL,Health,"Alcohol, Drug and Substance Abuse, Dependency Prevention and Treatment",3,15,46574.0,46574.0,101487.0,ID
83-1476643,Legend Equine Facilitated Therapy,Moscow,83843,Latah County,"Latah County, ID",46.7331171129609,-117.005416797565,2020.0,D99,D,Animal-Related,ENV,Environment & Animals,Animal-Related N.E.C.,3,16,77488.0,77488.0,97839.0,ID
83-1516860,Elijah Rain Ministries,Post Falls,83854,Kootenai County,"Kootenai County, ID",47.7035892922558,-116.904428552484,2018.0,X99,X,Religion-Related,REL,Religion,Religion Related N.E.C.,3,15,63001.0,63001.0,120837.0,ID
83-1531225,Cda Act,Coeur D Alene,83816,Kootenai County,"Kootenai County, ID",47.673972,-116.776872,2018.0,A25,A,"Arts, Culture & Humanities",ART,Arts & Culture,Arts Education,3,15,47129.0,47129.0,48420.0,ID
83-1556451,North Idaho Xc,Coeur D Alene,83815,Kootenai County,"Kootenai County, ID",47.7307620405389,-116.823762586733,2018.0,N60,N,Recreation & Sports,HMS,Human Services,Amateur Sports,3,16,87283.0,87283.0,26966.0,ID
83-1634392,Carper Community Foundation A Non-Profit,Hayden,83835,Kootenai County,"Kootenai County, ID",47.7736935087426,-116.781700659011,2018.0,P12,P,Human Services,HMS,Human Services,Fund Raising and Fund Distribution,3,16,0.0,0.0,0.0,ID
83-2149810,Latah Recovery Center,Moscow,83843,Latah County,"Latah County, ID",46.7303441909516,-117.00139940262,2019.0,F11,F,Mental Health & Crisis Intervention,HEL,Health,Single Organization Support,3,15,724537.0,724537.0,1399664.0,ID
83-2378971,A Love For Missions Abroad,Coeur D Alene,83815,Kootenai County,"Kootenai County, ID",47.7068067660281,-116.754834443361,2018.0,T70,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Federated Giving Programs,3,15,164939.0,164939.0,33088.0,ID
83-2474573,Archimedes Center For The Arts,Moscow,83843,Latah County,"Latah County, ID",46.7369337310578,-116.992299161637,2019.0,A20,A,"Arts, Culture & Humanities",ART,Arts & Culture,"Arts, Cultural Organizations - Multipurpose",3,16,0.0,0.0,0.0,ID
